Date;Time;Turbidity
19.06.2014;16:54:38;157.3898315
19.06.2014;16:56:38;165.5820618
19.06.2014;16:58:38;175.5474701
19.06.2014;17:00:38;193.421402
19.06.2014;17:02:38;193.3150024
19.06.2014;17:04:38;187.7116699
19.06.2014;17:06:38;181.8600922
19.06.2014;17:08:38;219.2392883
19.06.2014;17:10:38;191.8255157
19.06.2014;17:12:38;169.1639252
19.06.2014;17:14:38;203.8123932
19.06.2014;17:16:38;183.9879456
19.06.2014;17:18:38;191.9319153
19.06.2014;17:20:38;202.677536
19.06.2014;17:22:38;184.9454803
19.06.2014;17:24:38;193.5632629
19.06.2014;17:26:38;208.9901581
19.06.2014;17:28:38;194.5562592
19.06.2014;17:30:38;207.5361328
19.06.2014;17:32:38;207.0750885
19.06.2014;17:34:38;223.7432404
19.06.2014;17:36:38;185.3001099
19.06.2014;17:38:38;179.0584259
19.06.2014;17:40:38;185.5483704
19.06.2014;17:42:38;184.0588684
19.06.2014;17:44:38;180.0159607
19.06.2014;17:46:38;177.8526459
19.06.2014;17:48:38;193.6341858
19.06.2014;17:50:38;189.4494171
19.06.2014;17:52:38;171.32724
19.06.2014;17:54:38;171.6818848
19.06.2014;17:56:38;180.8316345
19.06.2014;17:58:38;184.768158
19.06.2014;18:00:38;189.4139557
19.06.2014;18:02:38;168.0645447
19.06.2014;18:04:38;185.229187
19.06.2014;18:06:38;195.9038849
19.06.2014;18:08:38;189.4139557
19.06.2014;18:10:38;172.1074524
19.06.2014;18:12:38;174.1289063
19.06.2014;18:14:38;170.0150757
19.06.2014;18:16:38;167.6035156
19.06.2014;18:18:38;162.2484283
19.06.2014;18:20:38;159.2339783
19.06.2014;18:22:38;174.7317963
19.06.2014;18:24:38;187.3925018
19.06.2014;18:26:38;202.819397
19.06.2014;18:28:38;180.1932831
19.06.2014;18:30:38;164.1280212
19.06.2014;18:32:38;183.3850555
19.06.2014;18:34:38;167.780838
19.06.2014;18:36:38;187.2861023
19.06.2014;18:38:38;187.3215637
19.06.2014;18:40:38;160.3333588
19.06.2014;18:42:38;175.5474701
19.06.2014;18:44:38;176.6823273
19.06.2014;18:46:38;172.3911743
19.06.2014;18:48:38;164.2698822
19.06.2014;18:50:38;168.5965118
19.06.2014;18:52:38;186.2221832
19.06.2014;18:54:38;202.216507
19.06.2014;18:56:38;190.5133362
19.06.2014;18:58:38;189.733139
19.06.2014;19:00:38;178.2782135
19.06.2014;19:02:38;182.072876
19.06.2014;19:04:38;185.087326
19.06.2014;19:06:38;182.675766
19.06.2014;19:08:38;175.228302
19.06.2014;19:10:38;204.5926056
19.06.2014;19:12:38;195.6556396
19.06.2014;19:14:38;209.6285095
19.06.2014;19:16:38;301.906189
19.06.2014;19:18:38;247.0786438
19.06.2014;19:20:38;211.9691467
19.06.2014;19:22:38;206.117569
19.06.2014;19:24:38;199.8049469
19.06.2014;19:26:38;186.5058899
19.06.2014;19:28:38;175.7247925
19.06.2014;19:30:38;170.3342438
19.06.2014;19:32:38;205.6919861
19.06.2014;19:34:38;200.7270203
19.06.2014;19:36:38;196.4003906
19.06.2014;19:38:38;200.7979431
19.06.2014;19:40:38;182.533905
19.06.2014;19:42:38;210.2313995
19.06.2014;19:44:38;216.2248383
19.06.2014;19:46:38;198.9538116
19.06.2014;19:48:38;191.3999481
19.06.2014;19:50:38;226.2611847
19.06.2014;19:52:38;217.3596954
19.06.2014;19:54:38;244.5252228
19.06.2014;19:56:38;209.6994476
19.06.2014;19:58:38;172.6039581
19.06.2014;20:00:38;286.3374329
19.06.2014;20:02:38;462.2041016
19.06.2014;20:04:38;296.5865784
19.06.2014;20:06:38;272.4000244
19.06.2014;20:08:38;220.1968231
19.06.2014;20:10:38;224.7007751
19.06.2014;20:12:38;216.7922668
19.06.2014;20:14:38;248.7099915
19.06.2014;20:16:38;262.8956604
19.06.2014;20:18:38;244.2769775
19.06.2014;20:20:38;261.2642822
19.06.2014;20:22:38;227.7506866
19.06.2014;20:24:38;261.2642822
19.06.2014;20:26:38;229.6657562
19.06.2014;20:28:38;252.5755768
19.06.2014;20:30:38;233.2830963
19.06.2014;20:32:38;238.1416779
19.06.2014;20:34:38;229.5238953
19.06.2014;20:36:38;228.5663605
19.06.2014;20:38:38;250.022171
19.06.2014;20:40:38;230.4814301
19.06.2014;20:42:38;230.9779205
19.06.2014;20:44:38;290.5931396
19.06.2014;20:46:38;252.5755768
19.06.2014;20:48:38;248.8873138
19.06.2014;20:50:38;201.5072174
19.06.2014;20:52:38;264.4205933
19.06.2014;20:54:38;279.7765808
19.06.2014;20:56:38;263.0020447
19.06.2014;20:58:38;206.5431366
19.06.2014;21:00:38;186.7896118
19.06.2014;21:02:38;190.867981
19.06.2014;21:04:38;231.8645325
19.06.2014;21:06:38;184.8390808
19.06.2014;21:08:38;216.6858826
19.06.2014;21:10:38;183.278656
19.06.2014;21:12:38;218.6009369
19.06.2014;21:14:38;207.323349
19.06.2014;21:16:38;175.370163
19.06.2014;21:18:38;190.2296295
19.06.2014;21:20:38;181.4345245
19.06.2014;21:22:38;183.9879456
19.06.2014;21:24:38;277.010376
19.06.2014;21:26:38;227.325119
19.06.2014;21:28:38;221.0834351
19.06.2014;21:30:38;209.6639709
19.06.2014;21:32:38;210.266861
19.06.2014;21:34:38;202.8903198
19.06.2014;21:36:38;240.3049927
19.06.2014;21:38:38;194.5562592
19.06.2014;21:40:38;203.0676422
19.06.2014;21:42:38;208.2099457
19.06.2014;21:44:38;237.1486816
19.06.2014;21:46:38;208.4227295
19.06.2014;21:48:38;221.1188965
19.06.2014;21:50:38;186.0803223
19.06.2014;21:52:38;192.5348053
19.06.2014;21:54:38;250.625061
19.06.2014;21:56:38;200.2305145
19.06.2014;21:58:38;181.1508179
19.06.2014;22:00:38;184.4135132
19.06.2014;22:02:38;190.2650909
19.06.2014;22:04:38;172.8876648
19.06.2014;22:06:38;210.6924438
19.06.2014;22:08:38;201.6490784
19.06.2014;22:10:38;201.0461884
19.06.2014;22:12:38;176.1503601
19.06.2014;22:14:38;212.7138977
19.06.2014;22:16:38;199.6630859
19.06.2014;22:18:38;196.1166687
19.06.2014;22:20:38;201.3299103
19.06.2014;22:22:38;187.9244537
19.06.2014;22:24:38;182.3565979
19.06.2014;22:26:38;218.8491821
19.06.2014;22:28:38;184.6617584
19.06.2014;22:30:38;202.8548584
19.06.2014;22:32:38;202.9612579
19.06.2014;22:34:38;204.5216827
19.06.2014;22:36:38;208.8837585
19.06.2014;22:38:38;237.5387878
19.06.2014;22:40:38;208.1744843
19.06.2014;22:42:38;237.6097107
19.06.2014;22:44:38;211.2243958
19.06.2014;22:46:38;218.7073364
19.06.2014;22:48:38;207.1105652
19.06.2014;22:50:38;201.1171265
19.06.2014;22:52:38;196.577713
19.06.2014;22:54:38;189.6976624
19.06.2014;22:56:38;195.1946106
19.06.2014;22:58:38;217.8561859
19.06.2014;23:00:38;188.3145599
19.06.2014;23:02:38;248.7809143
19.06.2014;23:04:38;196.6131744
19.06.2014;23:06:38;198.3154449
19.06.2014;23:08:38;209.3802643
19.06.2014;23:10:38;207.5715942
19.06.2014;23:12:38;185.9029999
19.06.2014;23:14:38;192.1801605
19.06.2014;23:16:38;185.9029999
19.06.2014;23:18:38;184.8745422
19.06.2014;23:20:38;202.9257965
19.06.2014;23:22:38;200.5142365
19.06.2014;23:24:38;194.2370758
19.06.2014;23:26:38;203.5641479
19.06.2014;23:28:38;209.9476929
19.06.2014;23:30:38;228.0343933
19.06.2014;23:32:38;214.2033844
19.06.2014;23:34:38;234.5243378
19.06.2014;23:36:38;200.6206207
19.06.2014;23:38:38;217.9980469
19.06.2014;23:40:38;204.5926056
19.06.2014;23:42:38;229.7366791
19.06.2014;23:44:38;223.8141632
19.06.2014;23:46:38;166.5041199
19.06.2014;23:48:38;204.628067
19.06.2014;23:50:38;219.5230103
19.06.2014;23:52:38;185.229187
19.06.2014;23:54:38;216.4021606
19.06.2014;23:56:38;202.9612579
19.06.2014;23:58:38;258.6399536
20.06.2014;0:00:38;219.7003326
20.06.2014;0:02:38;228.1407928
20.06.2014;0:04:38;227.5379028
20.06.2014;0:06:38;223.1048889
20.06.2014;0:08:38;193.5632629
20.06.2014;0:10:38;175.2992249
20.06.2014;0:12:38;315.8790588
20.06.2014;0:14:38;351.910614
20.06.2014;0:16:38;266.6903076
20.06.2014;0:18:38;354.9960022
20.06.2014;0:20:38;232.5028839
20.06.2014;0:22:38;332.7600098
20.06.2014;0:24:38;294.5651245
20.06.2014;0:26:38;256.8312683
20.06.2014;0:28:38;187.7116699
20.06.2014;0:30:38;272.0099182
20.06.2014;0:32:38;202.8548584
20.06.2014;0:34:38;263.4276123
20.06.2014;0:36:38;210.0540771
20.06.2014;0:38:38;264.2432861
20.06.2014;0:40:38;254.8807526
20.06.2014;0:42:38;318.3615417
20.06.2014;0:44:38;267.3286743
20.06.2014;0:46:38;266.9385681
20.06.2014;0:48:38;283.85495
20.06.2014;0:50:38;304.1759033
20.06.2014;0:52:38;239.3119965
20.06.2014;0:54:38;274.3860168
20.06.2014;0:56:38;289.422821
20.06.2014;0:58:38;285.5926819
20.06.2014;1:00:38;221.9345703
20.06.2014;1:02:38;305.7363281
20.06.2014;1:04:38;287.6496277
20.06.2014;1:06:38;308.8571777
20.06.2014;1:08:38;280.3085327
20.06.2014;1:10:38;252.362793
20.06.2014;1:12:38;219.5584717
20.06.2014;1:14:38;357.2657166
20.06.2014;1:16:38;249.0646362
20.06.2014;1:18:38;276.9039917
20.06.2014;1:20:38;291.7279968
20.06.2014;1:22:38;239.7021027
20.06.2014;1:24:38;225.7646942
20.06.2014;1:26:38;218.3881531
20.06.2014;1:28:38;224.2042694
20.06.2014;1:30:38;272.5773621
20.06.2014;1:32:38;278.3580017
20.06.2014;1:34:38;264.775238
20.06.2014;1:36:38;206.5076752
20.06.2014;1:38:38;191.5772705
20.06.2014;1:40:38;228.9564667
20.06.2014;1:42:38;231.6872101
20.06.2014;1:44:38;257.5760193
20.06.2014;1:46:38;197.4997711
20.06.2014;1:48:38;247.3978119
20.06.2014;1:50:38;215.3382416
20.06.2014;1:52:38;176.8241882
20.06.2014;1:54:38;245.9083252
20.06.2014;1:56:38;239.1346741
20.06.2014;1:58:38;175.228302
20.06.2014;2:00:38;165.5465851
20.06.2014;2:02:38;183.136795
20.06.2014;2:04:38;249.3838043
20.06.2014;2:06:38;165.4402008
20.06.2014;2:08:38;223.9914856
20.06.2014;2:10:38;222.5019989
20.06.2014;2:12:38;208.3872681
20.06.2014;2:14:38;192.1801605
20.06.2014;2:16:38;222.6438446
20.06.2014;2:18:38;198.2445221
20.06.2014;2:20:38;230.0203857
20.06.2014;2:22:38;211.9691467
20.06.2014;2:24:38;217.3951569
20.06.2014;2:26:38;216.6149445
20.06.2014;2:28:38;271.6552734
20.06.2014;2:30:38;220.870636
20.06.2014;2:32:38;331.1641235
20.06.2014;2:34:38;197.2160645
20.06.2014;2:36:38;230.4814301
20.06.2014;2:38:38;221.5090027
20.06.2014;2:40:38;179.0584259
20.06.2014;2:42:38;197.0032806
20.06.2014;2:44:38;206.2948761
20.06.2014;2:46:38;306.0555115
20.06.2014;2:48:38;239.9503479
20.06.2014;2:50:38;234.630722
20.06.2014;2:52:38;239.6666412
20.06.2014;2:54:38;238.4253845
20.06.2014;2:56:38;206.9687042
20.06.2014;2:58:38;223.2112732
20.06.2014;3:00:38;223.2112732
20.06.2014;3:02:38;257.5050964
20.06.2014;3:04:38;280.9823608
20.06.2014;3:06:38;309.708313
20.06.2014;3:08:38;304.9915771
20.06.2014;3:10:38;211.6854248
20.06.2014;3:12:38;283.3584595
20.06.2014;3:14:38;207.7843781
20.06.2014;3:16:38;195.5847168
20.06.2014;3:18:38;232.1482391
20.06.2014;3:20:38;252.6819763
20.06.2014;3:22:38;213.1749268
20.06.2014;3:24:38;176.8596497
20.06.2014;3:26:38;293.5011902
20.06.2014;3:28:38;233.6377258
20.06.2014;3:30:38;175.0509796
20.06.2014;3:32:38;203.5996094
20.06.2014;3:34:38;238.2126007
20.06.2014;3:36:38;196.577713
20.06.2014;3:38:38;341.4132385
20.06.2014;3:40:38;385.6015625
20.06.2014;3:42:38;191.1162262
20.06.2014;3:44:38;210.6924438
20.06.2014;3:46:38;182.2856598
20.06.2014;3:48:38;191.1871643
20.06.2014;3:50:38;193.1376953
20.06.2014;3:52:38;281.8689575
20.06.2014;3:54:38;274.1023254
20.06.2014;3:56:38;216.3312378
20.06.2014;3:58:38;199.0601959
20.06.2014;4:00:38;220.6933289
20.06.2014;4:02:38;341.7678833
20.06.2014;4:04:38;187.6762085
20.06.2014;4:06:38;225.2327271
20.06.2014;4:08:38;225.1263428
20.06.2014;4:10:38;183.0658722
20.06.2014;4:12:38;263.5339966
20.06.2014;4:14:38;301.5515442
20.06.2014;4:16:38;188.4209595
20.06.2014;4:18:38;182.1437988
20.06.2014;4:20:38;179.0938873
20.06.2014;4:22:38;265.6618347
20.06.2014;4:24:38;282.1881409
20.06.2014;4:26:38;378.7569885
20.06.2014;4:28:38;159.2339783
20.06.2014;4:30:38;237.1841431
20.06.2014;4:32:38;308.7507629
20.06.2014;4:34:38;267.8251648
20.06.2014;4:36:38;248.8873138
20.06.2014;4:38:38;188.4918823
20.06.2014;4:40:38;183.2077332
20.06.2014;4:42:38;381.2749329
20.06.2014;4:44:38;154.0916748
20.06.2014;4:46:38;613.3522339
20.06.2014;4:48:38;344.7823486
20.06.2014;4:50:38;494.9729614
20.06.2014;4:52:38;419.257019
20.06.2014;4:54:38;295.1325378
20.06.2014;4:56:38;232.3610229
20.06.2014;4:58:38;174.8736572
20.06.2014;5:00:38;450.0753479
20.06.2014;5:02:38;168.7028961
20.06.2014;5:04:38;183.1722717
20.06.2014;5:06:38;197.9962769
20.06.2014;5:08:38;147.1407013
20.06.2014;5:10:38;142.991394
20.06.2014;5:12:38;141.182724
20.06.2014;5:14:38;143.7006836
20.06.2014;5:16:38;170.9726105
20.06.2014;5:18:38;171.2563171
20.06.2014;5:20:38;240.9433441
20.06.2014;5:22:38;151.2545471
20.06.2014;5:24:38;164.5535889
20.06.2014;5:26:38;252.965683
20.06.2014;5:28:38;160.1915131
20.06.2014;5:30:38;132.52948
20.06.2014;5:32:38;172.3202362
20.06.2014;5:34:38;131.9975128
20.06.2014;5:36:38;145.8639984
20.06.2014;5:38:38;152.3539276
20.06.2014;5:40:38;179.5903931
20.06.2014;5:42:38;159.8368683
20.06.2014;5:44:38;160.9362488
20.06.2014;5:46:38;155.687561
20.06.2014;5:48:38;147.9563751
20.06.2014;5:50:38;140.9344788
20.06.2014;5:52:38;146.6087341
20.06.2014;5:54:38;145.4029541
20.06.2014;5:56:38;144.5872803
20.06.2014;5:58:38;172.6039581
20.06.2014;6:00:38;101.179184
20.06.2014;6:02:38;166.7878418
20.06.2014;6:04:38;120.4007416
20.06.2014;6:06:38;96.49791718
20.06.2014;6:08:38;68.26846313
20.06.2014;6:10:38;84.19186401
20.06.2014;6:12:38;84.79475403
20.06.2014;6:14:38;79.97162628
20.06.2014;6:16:38;97.77462769
20.06.2014;6:18:38;331.3059692
20.06.2014;6:20:38;135.8631134
20.06.2014;6:22:38;113.9817352
20.06.2014;6:24:38;70.0062027
20.06.2014;6:26:38;97.41998291
20.06.2014;6:28:38;156.2195282
20.06.2014;6:30:38;73.09158325
20.06.2014;6:32:38;193.0667572
20.06.2014;6:34:38;101.3210373
20.06.2014;6:36:38;172.3911743
20.06.2014;6:38:38;127.8482132
20.06.2014;6:40:38;84.44010925
20.06.2014;6:42:38;150.7580414
20.06.2014;6:44:38;114.6200867
20.06.2014;6:46:38;124.3727264
20.06.2014;6:48:38;68.48124695
20.06.2014;6:50:38;85.1848526
20.06.2014;6:52:38;107.456337
20.06.2014;6:54:38;73.90726471
20.06.2014;6:56:38;79.22688293
20.06.2014;6:58:38;213.565033
20.06.2014;7:00:38;115.6130829
20.06.2014;7:02:38;78.3048172
20.06.2014;7:04:38;148.772049
20.06.2014;7:06:38;196.1166687
20.06.2014;7:08:38;91.9230423
20.06.2014;7:10:38;93.34160614
20.06.2014;7:12:38;118.6275406
20.06.2014;7:14:38;248.5681305
20.06.2014;7:16:38;74.40375519
20.06.2014;7:18:38;86.92259979
20.06.2014;7:20:38;73.51715851
20.06.2014;7:22:38;40.5355072
20.06.2014;7:24:38;35.07403183
20.06.2014;7:26:38;53.37352753
20.06.2014;7:28:38;62.16863251
20.06.2014;7:30:38;137.7781677
20.06.2014;7:32:38;113.8044128
20.06.2014;7:34:38;57.02633286
20.06.2014;7:36:38;394.7158508
20.06.2014;7:38:38;175.3346863
20.06.2014;7:40:38;126.7133636
20.06.2014;7:42:38;99.47690582
20.06.2014;7:44:38;154.3753815
20.06.2014;7:46:38;94.79563904
20.06.2014;7:48:38;113.1660614
20.06.2014;7:50:38;98.41297913
20.06.2014;7:52:38;93.83810425
20.06.2014;7:54:38;127.458107
20.06.2014;7:56:38;118.2019653
20.06.2014;7:58:38;278.6417236
20.06.2014;8:00:38;102.1721802
20.06.2014;8:02:38;143.0977936
20.06.2014;8:04:38;83.26979065
20.06.2014;8:06:38;117.9537201
20.06.2014;8:08:38;87.0289917
20.06.2014;8:10:38;75.99964142
20.06.2014;8:12:38;50.28814697
20.06.2014;8:14:38;85.29125214
20.06.2014;8:16:38;99.93793488
20.06.2014;8:18:38;86.00053406
20.06.2014;8:20:38;123.1669464
20.06.2014;8:22:38;157.3189087
20.06.2014;8:24:38;149.3040161
20.06.2014;8:26:38;123.592514
20.06.2014;8:28:38;62.38141632
20.06.2014;8:30:38;90.71726227
20.06.2014;8:32:38;110.3998566
20.06.2014;8:34:38;84.97206879
20.06.2014;8:36:38;103.1297073
20.06.2014;8:38:38;72.41777039
20.06.2014;8:40:38;23.44179344
20.06.2014;8:42:38;27.62656212
20.06.2014;8:44:38;79.08502197
20.06.2014;8:46:38;81.81576538
20.06.2014;8:48:38;144.8710022
20.06.2014;8:50:38;96.67523956
20.06.2014;8:52:38;89.12137604
20.06.2014;8:54:38;58.79953766
20.06.2014;8:56:38;47.30915833
20.06.2014;8:58:38;41.49303818
20.06.2014;9:00:38;39.61344147
20.06.2014;9:02:38;63.3389473
20.06.2014;9:04:38;65.28947449
20.06.2014;9:06:38;53.97641754
20.06.2014;9:08:38;61.10470581
20.06.2014;9:10:38;117.918251
20.06.2014;9:12:38;52.91249084
20.06.2014;9:14:38;101.2501068
20.06.2014;9:16:38;98.73215485
20.06.2014;9:18:38;95.39852905
20.06.2014;9:20:38;101.8884659
20.06.2014;9:22:38;101.7111435
20.06.2014;9:24:38;295.1325378
20.06.2014;9:26:38;144.339035
20.06.2014;9:28:38;100.3280411
20.06.2014;9:30:38;82.70236969
20.06.2014;9:32:38;99.40597534
20.06.2014;9:34:38;65.43133545
20.06.2014;9:36:38;85.36217499
20.06.2014;9:38:38;75.64500427
20.06.2014;9:40:38;99.86701202
20.06.2014;9:42:38;227.1123352
20.06.2014;9:44:38;113.8398819
20.06.2014;9:46:38;51.99042511
20.06.2014;9:48:38;91.81665039
20.06.2014;9:50:38;112.1376038
20.06.2014;9:52:38;54.75662613
20.06.2014;9:54:38;41.42211151
20.06.2014;9:56:38;52.41599274
20.06.2014;9:58:38;37.91116333
20.06.2014;10:00:38;40.5355072
20.06.2014;10:02:38;186.1157837
20.06.2014;10:04:38;299.2818604
20.06.2014;10:06:38;154.6945648
20.06.2014;10:08:38;179.1293488
20.06.2014;10:10:38;162.7803802
20.06.2014;10:12:38;147.4244232
20.06.2014;10:14:38;212.7493591
20.06.2014;10:16:38;160.723465
20.06.2014;10:18:38;165.4047394
20.06.2014;10:20:38;85.00753784
20.06.2014;10:22:38;73.26890564
20.06.2014;10:24:38;111.7120285
20.06.2014;10:26:38;72.240448
20.06.2014;10:28:38;89.08591461
20.06.2014;10:30:38;48.30215454
20.06.2014;10:32:38;129.834198
20.06.2014;10:34:38;276.9749146
20.06.2014;10:36:38;174.8381958
20.06.2014;10:38:38;120.7553864
20.06.2014;10:40:38;280.911438
20.06.2014;10:42:38;294.5296631
20.06.2014;10:44:38;149.9423676
20.06.2014;10:46:38;146.7505951
20.06.2014;10:48:38;98.66123199
20.06.2014;10:50:38;68.94228363
20.06.2014;10:52:38;86.39064026
20.06.2014;10:54:38;154.5881653
20.06.2014;10:56:38;201.0107269
20.06.2014;10:58:38;145.1192474
20.06.2014;11:00:38;78.73038483
20.06.2014;11:02:38;79.22688293
20.06.2014;11:04:38;98.23565674
20.06.2014;11:06:38;88.83766174
20.06.2014;11:08:38;75.75139618
20.06.2014;11:10:38;99.97340393
20.06.2014;11:12:38;65.60865021
20.06.2014;11:14:38;139.7996216
20.06.2014;11:16:38;116.3578339
20.06.2014;11:18:38;116.0031891
20.06.2014;11:20:38;120.5071335
20.06.2014;11:22:38;44.79120636
20.06.2014;11:24:38;23.72550774
20.06.2014;11:26:38;13.68915653
20.06.2014;11:28:38;11.91594982
20.06.2014;11:30:38;17.9093895
20.06.2014;11:32:38;54.57930756
20.06.2014;11:34:38;55.46590805
20.06.2014;11:36:38;78.41120911
20.06.2014;11:38:38;771.7351074
20.06.2014;11:40:38;465.2894592
20.06.2014;11:42:38;88.16384125
20.06.2014;11:44:38;77.20542908
20.06.2014;11:46:38;306.4810791
20.06.2014;11:48:38;116.0741196
20.06.2014;11:50:38;66.84989929
20.06.2014;11:52:38;40.96107864
20.06.2014;11:54:38;42.76974869
20.06.2014;11:56:38;44.22377777
20.06.2014;11:58:38;36.24434662
20.06.2014;12:00:38;55.35951614
20.06.2014;12:02:38;45.46502304
20.06.2014;12:04:38;36.03156281
20.06.2014;12:06:38;39.32972717
20.06.2014;12:08:38;49.68525696
20.06.2014;12:10:38;76.42521667
20.06.2014;12:12:38;80.82276917
20.06.2014;12:14:38;73.44622803
20.06.2014;12:16:38;79.61698914
20.06.2014;12:18:38;79.90070343
20.06.2014;12:20:38;50.85557175
20.06.2014;12:22:38;56.84901047
20.06.2014;12:24:38;45.07491684
20.06.2014;12:26:38;51.17474747
20.06.2014;12:28:38;70.82188416
20.06.2014;12:30:38;34.68392563
20.06.2014;12:32:38;67.16907501
20.06.2014;12:34:38;40.07447433
20.06.2014;12:36:38;26.84635162
20.06.2014;12:38:38;48.01844025
20.06.2014;12:40:38;44.96852493
20.06.2014;12:42:38;74.08457947
20.06.2014;12:44:38;70.1125946
20.06.2014;12:46:38;116.2159729
20.06.2014;12:48:38;75.57407379
20.06.2014;12:50:38;78.09202576
20.06.2014;12:52:38;121.8547745
20.06.2014;12:54:38;58.4448967
20.06.2014;12:56:38;79.82977295
20.06.2014;12:58:38;75.6804657
20.06.2014;13:00:38;24.25746918
20.06.2014;13:02:38;18.26403046
20.06.2014;13:04:38;50.21721649
20.06.2014;13:06:38;53.26713181
20.06.2014;13:08:38;32.83979034
20.06.2014;13:10:38;33.65546417
20.06.2014;13:12:38;30.14451599
20.06.2014;13:14:38;40.4291153
20.06.2014;13:16:38;67.20453644
20.06.2014;13:18:38;71.1765213
20.06.2014;13:20:38;49.64979172
20.06.2014;13:22:38;39.40065765
20.06.2014;13:24:38;45.64234543
20.06.2014;13:26:38;57.80654144
20.06.2014;13:28:38;65.53772736
20.06.2014;13:30:38;108.1301498
20.06.2014;13:32:38;50.46546555
20.06.2014;13:34:38;83.09247589
20.06.2014;13:36:38;58.79953766
20.06.2014;13:38:38;56.24612045
20.06.2014;13:40:38;68.83589172
20.06.2014;13:42:38;117.457222
20.06.2014;13:44:38;199.7694855
20.06.2014;13:46:38;100.2571182
20.06.2014;13:48:38;85.82321167
20.06.2014;13:50:38;217.2887726
20.06.2014;13:52:38;129.5504913
20.06.2014;13:54:38;260.7677917
20.06.2014;13:56:38;141.8210754
20.06.2014;13:58:38;258.0015869
20.06.2014;14:00:38;116.3578339
20.06.2014;14:02:38;149.7295837
20.06.2014;14:04:38;90.50447845
20.06.2014;14:06:38;49.18875885
20.06.2014;14:08:38;29.18698502
20.06.2014;14:10:38;23.72550774
20.06.2014;14:12:38;173.9161224
20.06.2014;14:14:38;74.47468567
20.06.2014;14:16:38;102.2785721
20.06.2014;14:18:38;82.66690063
