Date;Time;Level
2012-06-15;13:03:32;-0.011138916
2012-06-15;13:05:32;-0.014321327
2012-06-15;13:07:32;-0.013525963
2012-06-15;13:09:32;-0.01193428
2012-06-15;13:11:32;-0.01193428
2012-06-15;13:13:32;-0.01193428
2012-06-15;13:15:32;-0.008751869
2012-06-15;13:17:32;-0.009547234
2012-06-15;13:19:32;-0.01193428
2012-06-15;13:21:32;-0.011138916
2012-06-15;13:23:32;-0.009547234
2012-06-15;13:25:32;-0.006364822
2012-06-15;13:27:32;-0.014321327
2012-06-15;13:29:32;-0.01193428
2012-06-15;13:31:32;-0.013525963
2012-06-15;13:33:32;-0.014321327
2012-06-15;13:35:32;-0.012729645
2012-06-15;13:37:32;-0.010343552
2012-06-15;13:39:32;-0.00716114
2012-06-15;13:41:32;-0.010343552
2012-06-15;13:43:32;-0.014321327
2012-06-15;13:45:32;-0.016708374
2012-06-15;13:47:32;-0.011138916
2012-06-15;13:49:32;-0.014321327
2012-06-15;13:51:32;-0.014321327
2012-06-15;13:53:32;-0.012729645
2012-06-15;13:55:32;-0.013525963
2012-06-15;13:57:32;-0.014321327
2012-06-15;13:59:32;-0.013525963
2012-06-15;14:01:32;-0.014321327
2012-06-15;14:03:32;-0.015116692
2012-06-15;14:05:32;-0.015116692
2012-06-15;14:07:32;-0.013525963
2012-06-15;14:09:32;-0.015116692
2012-06-15;14:11:32;-0.014321327
2012-06-15;14:13:32;-0.015116692
2012-06-15;14:15:32;-0.012729645
2012-06-15;14:17:32;-0.012729645
2012-06-15;14:19:32;-0.015912056
2012-06-15;14:21:32;-0.012729645
2012-06-15;14:23:32;-0.014321327
2012-06-15;14:25:32;-0.009547234
2012-06-15;14:27:32;-0.01193428
2012-06-15;14:29:32;-0.012729645
2012-06-15;14:31:32;-0.01193428
2012-06-15;14:33:32;-0.014321327
2012-06-15;14:35:32;-0.017503738
2012-06-15;14:37:32;-0.012729645
2012-06-15;14:39:32;-0.01193428
2012-06-15;14:41:32;-0.01193428
2012-06-15;14:43:32;-0.016708374
2012-06-15;14:45:32;-0.014321327
2012-06-15;14:47:32;-0.01193428
2012-06-15;14:49:32;-0.016708374
2012-06-15;14:51:32;-0.013525963
2012-06-15;14:53:32;-0.014321327
2012-06-15;14:55:32;-0.015912056
2012-06-15;14:57:32;-0.014321327
2012-06-15;14:59:32;-0.015116692
2012-06-15;15:01:32;-0.015116692
2012-06-15;15:03:32;-0.012729645
2012-06-15;15:05:32;-0.011138916
2012-06-15;15:07:32;-0.013525963
2012-06-15;15:09:32;-0.014321327
2012-06-15;15:11:32;-0.015116692
2012-06-15;15:13:32;-0.015116692
2012-06-15;15:15:32;-0.012729645
2012-06-15;15:17:32;-0.014321327
2012-06-15;15:19:32;-0.015912056
2012-06-15;15:21:32;-0.015116692
2012-06-15;15:23:32;-0.014321327
2012-06-15;15:25:32;-0.013525963
2012-06-15;15:27:32;-0.013525963
2012-06-15;15:29:32;-0.012729645
2012-06-15;15:31:32;-0.015116692
2012-06-15;15:33:32;-0.015912056
2012-06-15;15:35:32;-0.014321327
2012-06-15;15:37:32;-0.014321327
2012-06-15;15:39:32;-0.015912056
2012-06-15;15:41:32;-0.013525963
2012-06-15;15:43:32;-0.017503738
2012-06-15;15:45:32;-0.01193428
2012-06-15;15:47:32;-0.015116692
2012-06-15;15:49:32;-0.015912056
2012-06-15;15:51:32;-0.015912056
2012-06-15;15:53:32;-0.014321327
2012-06-15;15:55:32;-0.016708374
2012-06-15;15:57:32;-0.013525963
2012-06-15;15:59:32;-0.012729645
2012-06-15;16:01:32;-0.011138916
2012-06-15;16:03:32;-0.015116692
2012-06-15;16:05:32;-0.014321327
2012-06-15;16:07:32;-0.010343552
2012-06-15;16:09:32;-0.013525963
2012-06-15;16:11:32;-0.013525963
2012-06-15;16:13:32;-0.011138916
2012-06-15;16:15:32;-0.013525963
2012-06-15;16:17:32;-0.009547234
2012-06-15;16:19:32;-0.012729645
2012-06-15;16:21:32;-0.013525963
2012-06-15;16:23:32;-0.012729645
2012-06-15;16:25:32;-0.011138916
2012-06-15;16:27:32;-0.010343552
2012-06-15;16:29:32;-0.009547234
2012-06-15;16:31:32;-0.010343552
2012-06-15;16:33:32;-0.007956505
2012-06-15;16:35:32;-0.008751869
2012-06-15;16:37:32;-0.01193428
2012-06-15;16:39:32;-0.012729645
2012-06-15;16:41:32;-0.011138916
2012-06-15;16:43:32;-0.013525963
2012-06-15;16:45:32;-0.015912056
2012-06-15;16:47:32;-0.015116692
2012-06-15;16:49:32;-0.013525963
2012-06-15;16:51:32;-0.013525963
2012-06-15;16:53:32;-0.013525963
2012-06-15;16:55:32;-0.013525963
2012-06-15;16:57:32;-0.01193428
2012-06-15;16:59:32;-0.01193428
2012-06-15;17:01:32;-0.010343552
2012-06-15;17:03:32;-0.010343552
2012-06-15;17:05:32;-0.008751869
2012-06-15;17:07:32;-0.010343552
2012-06-15;17:09:32;-0.012729645
2012-06-15;17:11:32;-0.011138916
2012-06-15;17:13:32;-0.010343552
2012-06-15;17:15:32;-0.009547234
2012-06-15;17:17:32;-0.010343552
2012-06-15;17:19:32;-0.01193428
2012-06-15;17:21:32;-0.012729645
2012-06-15;17:23:32;-0.011138916
2012-06-15;17:25:32;-0.011138916
2012-06-15;17:27:32;-0.01193428
2012-06-15;17:29:32;-0.009547234
2012-06-15;17:31:32;-0.006364822
2012-06-15;17:33:32;-0.009547234
2012-06-15;17:35:32;-0.008751869
2012-06-15;17:37:32;-0.007956505
2012-06-15;17:39:32;-0.007956505
2012-06-15;17:41:32;-0.008751869
2012-06-15;17:43:32;-0.010343552
2012-06-15;17:45:32;-0.010343552
2012-06-15;17:47:32;-0.008751869
2012-06-15;17:49:32;-0.007956505
2012-06-15;17:51:32;-0.005569458
2012-06-15;17:53:32;-0.007956505
2012-06-15;17:55:32;-0.004774094
2012-06-15;17:57:32;-0.008751869
2012-06-15;17:59:32;-0.011138916
2012-06-15;18:01:32;-0.007956505
2012-06-15;18:03:32;-0.008751869
2012-06-15;18:05:32;-0.008751869
2012-06-15;18:07:32;-0.010343552
2012-06-15;18:09:32;-0.008751869
2012-06-15;18:11:32;-0.011138916
2012-06-15;18:13:32;-0.011138916
2012-06-15;18:15:32;-0.009547234
2012-06-15;18:17:32;-0.010343552
2012-06-15;18:19:32;-0.00716114
2012-06-15;18:21:32;-0.009547234
2012-06-15;18:23:32;-0.009547234
2012-06-15;18:25:32;-0.007956505
2012-06-15;18:27:32;-0.010343552
2012-06-15;18:29:32;-0.008751869
2012-06-15;18:31:32;-0.009547234
2012-06-15;18:33:32;-0.007956505
2012-06-15;18:35:32;-0.009547234
2012-06-15;18:37:32;-0.00716114
2012-06-15;18:39:32;-0.007956505
2012-06-15;18:41:32;-0.012729645
2012-06-15;18:43:32;-0.003978729
2012-06-15;18:45:32;-0.00716114
2012-06-15;18:47:32;-0.011138916
2012-06-15;18:49:32;-0.010343552
2012-06-15;18:51:32;-0.012729645
2012-06-15;18:53:32;-0.010343552
2012-06-15;18:55:32;-0.007956505
2012-06-15;18:57:32;-0.007956505
2012-06-15;18:59:32;-0.007956505
2012-06-15;19:01:32;-0.01193428
2012-06-15;19:03:32;-0.012729645
2012-06-15;19:05:32;-0.01193428
2012-06-15;19:07:32;-0.010343552
2012-06-15;19:09:32;-0.007956505
2012-06-15;19:11:32;-0.005569458
2012-06-15;19:13:32;-0.009547234
2012-06-15;19:15:32;-0.008751869
2012-06-15;19:17:32;-0.012729645
2012-06-15;19:19:32;-0.003978729
2012-06-15;19:21:32;-0.009547234
2012-06-15;19:23:32;-0.01193428
2012-06-15;19:25:32;-0.008751869
2012-06-15;19:27:32;-0.011138916
2012-06-15;19:29:32;-0.011138916
2012-06-15;19:31:32;-0.01193428
2012-06-15;19:33:32;-0.010343552
2012-06-15;19:35:32;-0.009547234
2012-06-15;19:37:32;-0.009547234
2012-06-15;19:39:32;-0.010343552
2012-06-15;19:41:32;-0.010343552
2012-06-15;19:43:32;-0.010343552
2012-06-15;19:45:32;-0.009547234
2012-06-15;19:47:32;-0.010343552
2012-06-15;19:49:32;-0.009547234
2012-06-15;19:51:32;-0.011138916
2012-06-15;19:53:32;-0.01193428
2012-06-15;19:55:32;-0.011138916
2012-06-15;19:57:32;-0.010343552
2012-06-15;19:59:32;-0.010343552
2012-06-15;20:01:32;-0.011138916
2012-06-15;20:03:32;-0.011138916
2012-06-15;20:05:32;-0.01193428
2012-06-15;20:07:32;-0.013525963
2012-06-15;20:09:32;-0.014321327
2012-06-15;20:11:32;-0.009547234
2012-06-15;20:13:32;-0.011138916
2012-06-15;20:15:32;-0.012729645
2012-06-15;20:17:32;-0.011138916
2012-06-15;20:19:32;-0.010343552
2012-06-15;20:21:32;-0.01193428
2012-06-15;20:23:32;-0.012729645
2012-06-15;20:25:32;-0.012729645
2012-06-15;20:27:32;-0.010343552
2012-06-15;20:29:32;-0.011138916
2012-06-15;20:31:32;-0.013525963
2012-06-15;20:33:32;-0.013525963
2012-06-15;20:35:32;-0.013525963
2012-06-15;20:37:32;-0.01193428
2012-06-15;20:39:32;-0.012729645
2012-06-15;20:41:32;-0.01193428
2012-06-15;20:43:32;-0.01193428
2012-06-15;20:45:32;-0.012729645
2012-06-15;20:47:32;-0.012729645
2012-06-15;20:49:32;-0.015116692
2012-06-15;20:51:32;-0.012729645
2012-06-15;20:53:32;-0.010343552
2012-06-15;20:55:32;-0.008751869
2012-06-15;20:57:32;-0.010343552
2012-06-15;20:59:32;-0.012729645
2012-06-15;21:01:32;-0.014321327
2012-06-15;21:03:32;-0.013525963
2012-06-15;21:05:32;-0.009547234
2012-06-15;21:07:32;-0.016708374
2012-06-15;21:09:32;-0.015912056
2012-06-15;21:11:32;-0.016708374
2012-06-15;21:13:32;-0.017503738
2012-06-15;21:15:32;-0.015912056
2012-06-15;21:17:32;-0.013525963
2012-06-15;21:19:32;-0.014321327
2012-06-15;21:21:32;-0.012729645
2012-06-15;21:23:32;-0.011138916
2012-06-15;21:25:32;-0.015912056
2012-06-15;21:27:32;-0.017503738
2012-06-15;21:29:32;-0.015116692
2012-06-15;21:31:32;-0.015912056
2012-06-15;21:33:32;-0.015912056
2012-06-15;21:35:32;-0.019095421
2012-06-15;21:37:32;-0.02068615
2012-06-15;21:39:32;-0.015912056
2012-06-15;21:41:32;-0.02068615
2012-06-15;21:43:32;-0.019890785
2012-06-15;21:45:32;-0.017503738
2012-06-15;21:47:32;-0.014321327
2012-06-15;21:49:32;-0.015116692
2012-06-15;21:51:32;-0.016708374
2012-06-15;21:53:32;-0.015116692
2012-06-15;21:55:32;-0.018299103
2012-06-15;21:57:32;-0.017503738
2012-06-15;21:59:32;-0.019890785
2012-06-15;22:01:32;-0.016708374
2012-06-15;22:03:32;-0.017503738
2012-06-15;22:05:32;-0.019890785
2012-06-15;22:07:32;-0.016708374
2012-06-15;22:09:32;-0.015912056
2012-06-15;22:11:32;-0.016708374
2012-06-15;22:13:32;-0.018299103
2012-06-15;22:15:32;-0.017503738
2012-06-15;22:17:32;-0.016708374
2012-06-15;22:19:32;-0.023868561
2012-06-15;22:21:32;-0.019095421
2012-06-15;22:23:32;-0.02068615
2012-06-15;22:25:32;-0.021481514
2012-06-15;22:27:32;-0.019095421
2012-06-15;22:29:32;-0.021481514
2012-06-15;22:31:32;-0.019890785
2012-06-15;22:33:32;-0.02068615
2012-06-15;22:35:32;-0.02068615
2012-06-15;22:37:32;-0.021481514
2012-06-15;22:39:32;-0.022277832
2012-06-15;22:41:32;-0.023868561
2012-06-15;22:43:32;-0.025460243
2012-06-15;22:45:32;-0.021481514
2012-06-15;22:47:32;-0.02068615
2012-06-15;22:49:32;-0.022277832
2012-06-15;22:51:32;-0.022277832
2012-06-15;22:53:32;-0.019890785
2012-06-15;22:55:32;-0.02068615
2012-06-15;22:57:32;-0.023868561
2012-06-15;22:59:32;-0.023073196
2012-06-15;23:01:32;-0.023868561
2012-06-15;23:03:32;-0.023073196
2012-06-15;23:05:32;-0.02068615
2012-06-15;23:07:32;-0.023073196
2012-06-15;23:09:32;-0.021481514
2012-06-15;23:11:32;-0.023073196
2012-06-15;23:13:32;-0.023868561
2012-06-15;23:15:32;-0.023073196
2012-06-15;23:17:32;-0.024663925
2012-06-15;23:19:32;-0.024663925
2012-06-15;23:21:32;-0.024663925
2012-06-15;23:23:32;-0.023868561
2012-06-15;23:25:32;-0.02068615
2012-06-15;23:27:32;-0.023868561
2012-06-15;23:29:32;-0.023868561
2012-06-15;23:31:32;-0.025460243
2012-06-15;23:33:32;-0.026255608
2012-06-15;23:35:32;-0.028642654
2012-06-15;23:37:32;-0.026255608
2012-06-15;23:39:32;-0.023868561
2012-06-15;23:41:32;-0.022277832
2012-06-15;23:43:32;-0.022277832
2012-06-15;23:45:32;-0.023073196
2012-06-15;23:47:32;-0.024663925
2012-06-15;23:49:32;-0.022277832
2012-06-15;23:51:32;-0.023868561
2012-06-15;23:53:32;-0.022277832
2012-06-15;23:55:32;-0.025460243
2012-06-15;23:57:32;-0.022277832
2012-06-15;23:59:32;-0.021481514
2012-06-16;0:01:32;-0.023073196
2012-06-16;0:03:32;-0.021481514
2012-06-16;0:05:32;-0.025460243
2012-06-16;0:07:32;-0.023073196
2012-06-16;0:09:32;-0.023073196
2012-06-16;0:11:32;-0.025460243
2012-06-16;0:13:32;-0.025460243
2012-06-16;0:15:32;-0.023868561
2012-06-16;0:17:32;-0.026255608
2012-06-16;0:19:32;-0.021481514
2012-06-16;0:21:32;-0.027050972
2012-06-16;0:23:32;-0.024663925
2012-06-16;0:25:32;-0.023073196
2012-06-16;0:27:32;-0.025460243
2012-06-16;0:29:32;-0.024663925
2012-06-16;0:31:32;-0.025460243
2012-06-16;0:33:32;-0.026255608
2012-06-16;0:35:32;-0.024663925
2012-06-16;0:37:32;-0.023073196
2012-06-16;0:39:32;-0.027050972
2012-06-16;0:41:32;-0.027846336
2012-06-16;0:43:32;-0.029438019
2012-06-16;0:45:32;-0.027050972
2012-06-16;0:47:32;-0.024663925
2012-06-16;0:49:32;-0.027846336
2012-06-16;0:51:32;-0.023868561
2012-06-16;0:53:32;-0.023073196
2012-06-16;0:55:32;-0.026255608
2012-06-16;0:57:32;-0.026255608
2012-06-16;0:59:32;-0.023868561
2012-06-16;1:01:32;-0.027846336
2012-06-16;1:03:32;-0.025460243
2012-06-16;1:05:32;-0.029438019
2012-06-16;1:07:32;-0.028642654
2012-06-16;1:09:32;-0.023868561
2012-06-16;1:11:32;-0.027050972
2012-06-16;1:13:32;-0.028642654
2012-06-16;1:15:32;-0.027050972
2012-06-16;1:17:32;-0.026255608
2012-06-16;1:19:32;-0.027846336
2012-06-16;1:21:32;-0.028642654
2012-06-16;1:23:32;-0.031028748
2012-06-16;1:25:32;-0.025460243
2012-06-16;1:27:32;-0.025460243
2012-06-16;1:29:32;-0.030233383
2012-06-16;1:31:32;-0.029438019
2012-06-16;1:33:32;-0.026255608
2012-06-16;1:35:32;-0.028642654
2012-06-16;1:37:32;-0.027846336
2012-06-16;1:39:32;-0.027050972
2012-06-16;1:41:32;-0.025460243
2012-06-16;1:43:32;-0.024663925
2012-06-16;1:45:32;-0.026255608
2012-06-16;1:47:32;-0.027846336
2012-06-16;1:49:32;-0.027050972
2012-06-16;1:51:32;-0.029438019
2012-06-16;1:53:32;-0.027846336
2012-06-16;1:55:32;-0.028642654
2012-06-16;1:57:32;-0.030233383
2012-06-16;1:59:32;-0.028642654
2012-06-16;2:01:32;-0.027846336
2012-06-16;2:03:32;-0.025460243
2012-06-16;2:05:32;-0.027050972
2012-06-16;2:07:32;-0.027846336
2012-06-16;2:09:32;-0.027846336
2012-06-16;2:11:32;-0.023868561
2012-06-16;2:13:32;-0.026255608
2012-06-16;2:15:32;-0.026255608
2012-06-16;2:17:32;-0.027846336
2012-06-16;2:19:32;-0.028642654
2012-06-16;2:21:32;-0.028642654
2012-06-16;2:23:32;-0.027050972
2012-06-16;2:25:32;-0.028642654
2012-06-16;2:27:32;-0.027846336
2012-06-16;2:29:32;-0.025460243
2012-06-16;2:31:32;-0.030233383
2012-06-16;2:33:32;-0.031028748
2012-06-16;2:35:32;-0.029438019
2012-06-16;2:37:32;-0.029438019
2012-06-16;2:39:32;-0.023868561
2012-06-16;2:41:32;-0.027050972
2012-06-16;2:43:32;-0.030233383
2012-06-16;2:45:32;-0.027050972
2012-06-16;2:47:32;-0.029438019
2012-06-16;2:49:32;-0.031825066
2012-06-16;2:51:32;-0.029438019
2012-06-16;2:53:32;-0.031825066
2012-06-16;2:55:32;-0.028642654
2012-06-16;2:57:32;-0.029438019
2012-06-16;2:59:32;-0.028642654
2012-06-16;3:01:32;-0.031028748
2012-06-16;3:03:32;-0.028642654
2012-06-16;3:05:32;-0.028642654
2012-06-16;3:07:32;-0.030233383
2012-06-16;3:09:32;-0.028642654
2012-06-16;3:11:32;-0.027846336
2012-06-16;3:13:32;-0.031825066
2012-06-16;3:15:32;-0.03262043
2012-06-16;3:17:32;-0.031825066
2012-06-16;3:19:32;-0.031028748
2012-06-16;3:21:32;-0.033415794
2012-06-16;3:23:32;-0.035802841
2012-06-16;3:25:32;-0.033415794
2012-06-16;3:27:32;-0.033415794
2012-06-16;3:29:32;-0.031028748
2012-06-16;3:31:32;-0.030233383
2012-06-16;3:33:32;-0.031825066
2012-06-16;3:35:32;-0.031825066
2012-06-16;3:37:32;-0.03262043
2012-06-16;3:39:32;-0.034211159
2012-06-16;3:41:32;-0.031825066
2012-06-16;3:43:32;-0.033415794
2012-06-16;3:45:32;-0.035007477
2012-06-16;3:47:32;-0.036598206
2012-06-16;3:49:32;-0.035802841
2012-06-16;3:51:32;-0.03739357
2012-06-16;3:53:32;-0.03739357
2012-06-16;3:55:32;-0.031825066
2012-06-16;3:57:32;-0.034211159
2012-06-16;3:59:32;-0.03262043
2012-06-16;4:01:32;-0.03262043
2012-06-16;4:03:32;-0.035007477
2012-06-16;4:05:32;-0.03739357
2012-06-16;4:07:32;-0.035007477
2012-06-16;4:09:32;-0.035802841
2012-06-16;4:11:32;-0.03739357
2012-06-16;4:13:32;-0.035802841
2012-06-16;4:15:32;-0.035007477
2012-06-16;4:17:32;-0.035007477
2012-06-16;4:19:32;-0.03739357
2012-06-16;4:21:32;-0.039780617
2012-06-16;4:23:32;-0.038985252
2012-06-16;4:25:32;-0.038985252
2012-06-16;4:27:32;-0.039780617
2012-06-16;4:29:32;-0.039780617
2012-06-16;4:31:32;-0.040575981
2012-06-16;4:33:32;-0.038985252
2012-06-16;4:35:32;-0.040575981
2012-06-16;4:37:32;-0.036598206
2012-06-16;4:39:32;-0.041372299
2012-06-16;4:41:32;-0.041372299
2012-06-16;4:43:32;-0.039780617
2012-06-16;4:45:32;-0.040575981
2012-06-16;4:47:32;-0.041372299
2012-06-16;4:49:32;-0.042167664
2012-06-16;4:51:32;-0.038985252
2012-06-16;4:53:32;-0.038985252
2012-06-16;4:55:32;-0.041372299
2012-06-16;4:57:32;-0.040575981
2012-06-16;4:59:32;-0.041372299
2012-06-16;5:01:32;-0.039780617
2012-06-16;5:03:32;-0.03739357
2012-06-16;5:05:32;-0.042167664
2012-06-16;5:07:32;-0.041372299
2012-06-16;5:09:32;-0.039780617
2012-06-16;5:11:32;-0.042963028
2012-06-16;5:13:32;-0.042167664
2012-06-16;5:15:32;-0.042963028
2012-06-16;5:17:32;-0.041372299
2012-06-16;5:19:32;-0.040575981
2012-06-16;5:21:32;-0.042167664
2012-06-16;5:23:32;-0.04455471
2012-06-16;5:25:32;-0.043758392
2012-06-16;5:27:32;-0.042167664
2012-06-16;5:29:32;-0.04455471
2012-06-16;5:31:32;-0.047737122
2012-06-16;5:33:32;-0.046145439
2012-06-16;5:35:32;-0.050123215
2012-06-16;5:37:32;-0.046940804
2012-06-16;5:39:32;-0.043758392
2012-06-16;5:41:32;-0.046145439
2012-06-16;5:43:32;-0.045350075
2012-06-16;5:45:32;-0.045350075
2012-06-16;5:47:32;-0.047737122
2012-06-16;5:49:32;-0.043758392
2012-06-16;5:51:32;-0.04932785
2012-06-16;5:53:32;-0.046940804
2012-06-16;5:55:32;-0.050919533
2012-06-16;5:57:32;-0.04455471
2012-06-16;5:59:32;-0.047737122
2012-06-16;6:01:32;-0.046145439
2012-06-16;6:03:32;-0.047737122
2012-06-16;6:05:32;-0.050123215
2012-06-16;6:07:32;-0.046940804
2012-06-16;6:09:32;-0.046940804
2012-06-16;6:11:32;-0.04932785
2012-06-16;6:13:32;-0.054101944
2012-06-16;6:15:32;-0.050123215
2012-06-16;6:17:32;-0.051714897
2012-06-16;6:19:32;-0.05330658
2012-06-16;6:21:32;-0.054101944
2012-06-16;6:23:32;-0.056488991
2012-06-16;6:25:32;-0.052510262
2012-06-16;6:27:32;-0.052510262
2012-06-16;6:29:32;-0.054101944
2012-06-16;6:31:32;-0.056488991
2012-06-16;6:33:32;-0.054101944
2012-06-16;6:35:32;-0.054101944
2012-06-16;6:37:32;-0.054101944
2012-06-16;6:39:32;-0.04932785
2012-06-16;6:41:32;-0.057284355
2012-06-16;6:43:32;-0.057284355
2012-06-16;6:45:32;-0.055692673
2012-06-16;6:47:32;-0.050919533
2012-06-16;6:49:32;-0.05807972
2012-06-16;6:51:32;-0.050919533
2012-06-16;6:53:32;-0.054897308
2012-06-16;6:55:32;-0.054101944
2012-06-16;6:57:32;-0.051714897
2012-06-16;6:59:32;-0.056488991
2012-06-16;7:01:32;-0.054897308
2012-06-16;7:03:32;-0.051714897
2012-06-16;7:05:32;-0.056488991
2012-06-16;7:07:32;-0.05330658
2012-06-16;7:09:32;-0.061262131
2012-06-16;7:11:32;-0.062057495
2012-06-16;7:13:32;-0.057284355
2012-06-16;7:15:32;-0.057284355
2012-06-16;7:17:32;-0.055692673
2012-06-16;7:19:32;-0.056488991
2012-06-16;7:21:32;-0.056488991
2012-06-16;7:23:32;-0.059671402
2012-06-16;7:25:32;-0.059671402
2012-06-16;7:27:32;-0.061262131
2012-06-16;7:29:32;-0.059671402
2012-06-16;7:31:32;-0.060466766
2012-06-16;7:33:32;-0.061262131
2012-06-16;7:35:32;-0.05807972
2012-06-16;7:37:32;-0.058875084
2012-06-16;7:39:32;-0.062853813
2012-06-16;7:41:32;-0.057284355
2012-06-16;7:43:32;-0.062057495
2012-06-16;7:45:32;-0.062057495
2012-06-16;7:47:32;-0.060466766
2012-06-16;7:49:32;-0.062057495
2012-06-16;7:51:32;-0.064444542
2012-06-16;7:53:32;-0.065239906
2012-06-16;7:55:32;-0.062853813
2012-06-16;7:57:32;-0.066831589
2012-06-16;7:59:32;-0.065239906
2012-06-16;8:01:32;-0.065239906
2012-06-16;8:03:32;-0.066831589
2012-06-16;8:05:32;-0.063649178
2012-06-16;8:07:32;-0.066036224
2012-06-16;8:09:32;-0.070809364
2012-06-16;8:11:32;-0.068422318
2012-06-16;8:13:32;-0.070014
2012-06-16;8:15:32;-0.067626953
2012-06-16;8:17:32;-0.071604729
2012-06-16;8:19:32;-0.071604729
2012-06-16;8:21:32;-0.070014
2012-06-16;8:23:32;-0.069218636
2012-06-16;8:25:32;-0.067626953
2012-06-16;8:27:32;-0.067626953
2012-06-16;8:29:32;-0.069218636
2012-06-16;8:31:32;-0.068422318
2012-06-16;8:33:32;-0.070014
2012-06-16;8:35:32;-0.072401047
2012-06-16;8:37:32;-0.070014
2012-06-16;8:39:32;-0.073196411
2012-06-16;8:41:32;-0.073991776
2012-06-16;8:43:32;-0.072401047
2012-06-16;8:45:32;-0.070809364
2012-06-16;8:47:32;-0.070014
2012-06-16;8:49:32;-0.072401047
2012-06-16;8:51:32;-0.070014
2012-06-16;8:53:32;-0.070014
2012-06-16;8:55:32;-0.070809364
2012-06-16;8:57:32;-0.073196411
2012-06-16;8:59:32;-0.071604729
2012-06-16;9:01:32;-0.076378822
2012-06-16;9:03:32;-0.072401047
2012-06-16;9:05:32;-0.073991776
2012-06-16;9:07:32;-0.071604729
2012-06-16;9:09:32;-0.073196411
2012-06-16;9:11:32;-0.073991776
2012-06-16;9:13:32;-0.072401047
2012-06-16;9:15:32;-0.077174187
2012-06-16;9:17:32;-0.077174187
2012-06-16;9:19:32;-0.075583458
2012-06-16;9:21:32;-0.077174187
2012-06-16;9:23:32;-0.07478714
2012-06-16;9:25:32;-0.072401047
2012-06-16;9:27:32;-0.079561234
2012-06-16;9:29:32;-0.080356598
2012-06-16;9:31:32;-0.078765869
2012-06-16;9:33:32;-0.078765869
2012-06-16;9:35:32;-0.077969551
2012-06-16;9:37:32;-0.078765869
2012-06-16;9:39:32;-0.081151962
2012-06-16;9:41:32;-0.079561234
2012-06-16;9:43:32;-0.08194828
2012-06-16;9:45:32;-0.079561234
2012-06-16;9:47:32;-0.078765869
2012-06-16;9:49:32;-0.080356598
2012-06-16;9:51:32;-0.083539009
2012-06-16;9:53:32;-0.080356598
2012-06-16;9:55:32;-0.080356598
2012-06-16;9:57:32;-0.080356598
2012-06-16;9:59:32;-0.079561234
2012-06-16;10:01:32;-0.081151962
2012-06-16;10:03:32;-0.088313103
2012-06-16;10:05:32;-0.085130692
2012-06-16;10:07:32;-0.082743645
2012-06-16;10:09:32;-0.085130692
2012-06-16;10:11:32;-0.080356598
2012-06-16;10:13:32;-0.082743645
2012-06-16;10:15:32;-0.083539009
2012-06-16;10:17:32;-0.08672142
2012-06-16;10:19:32;-0.085926056
2012-06-16;10:21:32;-0.088313103
2012-06-16;10:23:32;-0.084334373
2012-06-16;10:25:32;-0.087516785
2012-06-16;10:27:32;-0.08672142
2012-06-16;10:29:32;-0.088313103
2012-06-16;10:31:32;-0.085130692
2012-06-16;10:33:32;-0.087516785
