Date;Time;Turbidity
2015-06-01;6:44:45;374.36
2015-06-01;6:46:45;411.407
2015-06-01;6:48:45;350.622
2015-06-01;6:50:45;443.89
2015-06-01;6:52:45;404.735
2015-06-01;6:54:45;447.542
2015-06-01;6:56:45;363.86
2015-06-01;6:58:45;425.524
2015-06-01;7:00:45;477.425
2015-06-01;7:02:45;469.278
2015-06-01;7:04:45;363.685
2015-06-01;7:06:45;502.182
2015-06-01;7:08:45;359.998
2015-06-01;7:10:45;444.908
2015-06-01;7:12:45;364.598
2015-06-01;7:14:45;383.174
2015-06-01;7:16:45;407.264
2015-06-01;7:18:45;367.934
2015-06-01;7:20:45;440.343
2015-06-01;7:22:45;471.42
2015-06-01;7:24:45;529.607
2015-06-01;7:26:45;444.873
2015-06-01;7:28:45;334.187
2015-06-01;7:30:45;369.725
2015-06-01;7:32:45;449.578
2015-06-01;7:34:45;453.055
2015-06-01;7:36:45;427.736
2015-06-01;7:38:45;473.176
2015-06-01;7:40:45;414.568
2015-06-01;7:42:45;388.512
2015-06-01;7:44:45;367.934
2015-06-01;7:46:45;478.057
2015-06-01;7:48:45;438.236
2015-06-01;7:50:45;332.607
2015-06-01;7:52:45;344.476
2015-06-01;7:54:45;467.523
2015-06-01;7:56:45;338.542
2015-06-01;7:58:45;363.72
2015-06-01;8:00:45;558.578
2015-06-01;8:02:45;444.908
2015-06-01;8:04:45;447.998
2015-06-01;8:06:45;419.94
2015-06-01;8:08:45;337.418
2015-06-01;8:10:45;347.461
2015-06-01;8:12:45;474.124
2015-06-01;8:14:45;451.123
2015-06-01;8:16:45;332.748
2015-06-01;8:18:45;375.027
2015-06-01;8:20:45;412.285
2015-06-01;8:22:45;376.221
2015-06-01;8:24:45;401.54
2015-06-01;8:26:45;405.332
2015-06-01;8:28:45;375.765
2015-06-01;8:30:45;388.652
2015-06-01;8:32:45;351.535
2015-06-01;8:34:45;405.473
2015-06-01;8:36:45;340.824
2015-06-01;8:38:45;415.34
2015-06-01;8:40:45;411.056
2015-06-01;8:42:45;331.729
2015-06-01;8:44:45;330.219
2015-06-01;8:46:45;303.004
2015-06-01;8:48:45;349.428
2015-06-01;8:50:45;346.302
2015-06-01;8:52:45;326.602
2015-06-01;8:54:45;362.561
2015-06-01;8:56:45;436.199
2015-06-01;8:58:45;302.056
2015-06-01;9:00:45;341.597
2015-06-01;9:02:45;362.842
2015-06-01;9:04:45;337.207
2015-06-01;9:06:45;348.515
2015-06-01;9:08:45;359.295
2015-06-01;9:10:45;433.32
2015-06-01;9:12:45;389.355
2015-06-01;9:14:45;358.944
2015-06-01;9:16:45;359.366
2015-06-01;9:18:45;340.087
2015-06-01;9:20:45;371.27
2015-06-01;9:22:45;416.148
2015-06-01;9:24:45;342.159
2015-06-01;9:26:45;382.05
2015-06-01;9:28:45;379.838
2015-06-01;9:30:45;306.937
2015-06-01;9:32:45;385.808
2015-06-01;9:34:45;490.769
2015-06-01;9:36:45;376.467
2015-06-01;9:38:45;330.43
2015-06-01;9:40:45;383.806
2015-06-01;9:42:45;367.899
2015-06-01;9:44:45;379.101
2015-06-01;9:46:45;408.809
2015-06-01;9:48:45;472.72
2015-06-01;9:50:45;367.934
2015-06-01;9:52:45;343.037
2015-06-01;9:54:45;403.26
2015-06-01;9:56:45;369.374
2015-06-01;9:58:45;348.409
2015-06-01;10:00:45;341.772
2015-06-01;10:02:45;351.816
2015-06-01;10:04:45;303.637
2015-06-01;10:06:45;340.298
2015-06-01;10:08:45;363.474
2015-06-01;10:10:45;348.339
2015-06-01;10:12:45;368.004
2015-06-01;10:14:45;299.458
2015-06-01;10:16:45;392.304
2015-06-01;10:18:45;433.179
2015-06-01;10:20:45;333.766
2015-06-01;10:22:45;350.551
2015-06-01;10:24:45;457.023
2015-06-01;10:26:45;312.451
2015-06-01;10:28:45;351.008
2015-06-01;10:30:45;425.629
2015-06-01;10:32:45;338.823
2015-06-01;10:34:45;355.327
2015-06-01;10:36:45;379.979
2015-06-01;10:38:45;339.841
2015-06-01;10:40:45;373.061
2015-06-01;10:42:45;293.067
2015-06-01;10:44:45;347.356
2015-06-01;10:46:45;377.907
2015-06-01;10:48:45;350.903
2015-06-01;10:50:45;281.268
2015-06-01;10:52:45;335.276
2015-06-01;10:54:45;351.289
2015-06-01;10:56:45;319.439
2015-06-01;10:58:45;347.356
2015-06-01;11:00:45;461.483
2015-06-01;11:02:45;321.265
2015-06-01;11:04:45;336.891
2015-06-01;11:06:45;458.673
2015-06-01;11:08:45;408.879
2015-06-01;11:10:45;357.82
2015-06-01;11:12:45;403.05
2015-06-01;11:14:45;353.536
2015-06-01;11:16:45;415.937
2015-06-01;11:18:45;426.016
2015-06-01;11:20:45;330.957
2015-06-01;11:22:45;406.526
2015-06-01;11:24:45;329.657
2015-06-01;11:26:45;339.033
2015-06-01;11:28:45;345.741
2015-06-01;11:30:45;283.164
2015-06-01;11:32:45;327.761
2015-06-01;11:34:45;367.934
2015-06-01;11:36:45;289.239
2015-06-01;11:38:45;359.436
2015-06-01;11:40:45;272.419
2015-06-01;11:42:45;333.626
2015-06-01;11:44:45;352.413
2015-06-01;11:46:45;313.223
2015-06-01;11:48:45;301.459
2015-06-01;11:50:45;361.262
2015-06-01;11:52:45;404.806
2015-06-01;11:54:45;305.076
2015-06-01;11:56:45;359.576
2015-06-01;11:58:45;328.042
2015-06-01;12:00:45;335.908
2015-06-01;12:02:45;320.387
2015-06-01;12:04:45;424.154
2015-06-01;12:06:45;401.294
2015-06-01;12:08:45;321.335
2015-06-01;12:10:45;389.6
2015-06-01;12:12:45;375.168
2015-06-01;12:14:45;392.199
2015-06-01;12:16:45;369.549
2015-06-01;12:18:45;309.431
2015-06-01;12:20:45;382.226
2015-06-01;12:22:45;288.431
2015-06-01;12:24:45;327.199
2015-06-01;12:26:45;300.02
2015-06-01;12:28:45;312.942
2015-06-01;12:30:45;353.747
2015-06-01;12:32:45;333.836
2015-06-01;12:34:45;257.951
2015-06-01;12:36:45;403.225
2015-06-01;12:38:45;316.7
2015-06-01;12:40:45;372.815
2015-06-01;12:42:45;441.993
2015-06-01;12:44:45;342.159
2015-06-01;12:46:45;390.303
2015-06-01;12:48:45;323.196
2015-06-01;12:50:45;324.39
2015-06-01;12:52:45;426.577
2015-06-01;12:54:45;355.889
2015-06-01;12:56:45;279.582
2015-06-01;12:58:45;353.361
2015-06-01;13:00:45;420.643
2015-06-01;13:02:45;276.632
2015-06-01;13:04:45;348.901
2015-06-01;13:06:45;410.319
2015-06-01;13:08:45;293.804
2015-06-01;13:10:45;280.179
2015-06-01;13:12:45;407.264
2015-06-01;13:14:45;336.435
2015-06-01;13:16:45;260.514
2015-06-01;13:18:45;286.43
2015-06-01;13:20:45;288.853
2015-06-01;13:22:45;323.231
2015-06-01;13:24:45;355.397
2015-06-01;13:26:45;327.41
2015-06-01;13:28:45;330.711
2015-06-01;13:30:45;389.706
2015-06-01;13:32:45;296.684
2015-06-01;13:34:45;274.701
2015-06-01;13:36:45;277.932
2015-06-01;13:38:45;318.807
2015-06-01;13:40:45;337.98
2015-06-01;13:42:45;336.54
2015-06-01;13:44:45;301.705
2015-06-01;13:46:45;336.856
2015-06-01;13:48:45;270.522
2015-06-01;13:50:45;274.701
2015-06-01;13:52:45;316.945
2015-06-01;13:54:45;346.759
2015-06-01;13:56:45;311.748
2015-06-01;13:58:45;272.875
2015-06-01;14:00:45;329.412
2015-06-01;14:02:45;322.002
2015-06-01;14:04:45;439.711
2015-06-01;14:06:45;272.664
2015-06-01;14:08:45;403.015
2015-06-01;14:10:45;311.643
2015-06-01;14:12:45;353.361
2015-06-01;14:14:45;299.036
2015-06-01;14:16:45;310.133
2015-06-01;14:18:45;246.187
2015-06-01;14:20:45;297.245
2015-06-01;14:22:45;257.67
2015-06-01;14:24:45;314.733
2015-06-01;14:26:45;256.09
2015-06-01;14:28:45;271.189
2015-06-01;14:30:45;330.219
2015-06-01;14:32:45;384.614
2015-06-01;14:34:45;287.308
2015-06-01;14:36:45;259.18
2015-06-01;14:38:45;282.286
2015-06-01;14:40:45;355.397
2015-06-01;14:42:45;282.04
2015-06-01;14:44:45;307.534
2015-06-01;14:46:45;325.9
2015-06-01;14:48:45;314.487
2015-06-01;14:50:45;317.859
2015-06-01;14:52:45;277.194
2015-06-01;14:54:45;305.287
2015-06-01;14:56:45;278.845
2015-06-01;14:58:45;263.71
2015-06-01;15:00:45;339.876
2015-06-01;15:02:45;321.581
2015-06-01;15:04:45;292.716
2015-06-01;15:06:45;382.261
2015-06-01;15:08:45;297.035
2015-06-01;15:10:45;309.536
2015-06-01;15:12:45;303.988
2015-06-01;15:14:45;317.859
2015-06-01;15:16:45;334.187
2015-06-01;15:18:45;354.976
2015-06-01;15:20:45;294.226
2015-06-01;15:22:45;349.041
2015-06-01;15:24:45;348.48
2015-06-01;15:26:45;310.168
2015-06-01;15:28:45;334.749
2015-06-01;15:30:45;312.556
2015-06-01;15:32:45;324.495
2015-06-01;15:34:45;276.527
2015-06-01;15:36:45;268.942
2015-06-01;15:38:45;345.565
2015-06-01;15:40:45;380.4
2015-06-01;15:42:45;252.754
2015-06-01;15:44:45;273.648
2015-06-01;15:46:45;243.518
2015-06-01;15:48:45;343.985
2015-06-01;15:50:45;347.251
2015-06-01;15:52:45;280.249
2015-06-01;15:54:45;296.578
2015-06-01;15:56:45;285.06
2015-06-01;15:58:45;299.282
2015-06-01;16:00:45;277.897
2015-06-01;16:02:45;321.019
2015-06-01;16:04:45;270.803
2015-06-01;16:06:45;337.664
2015-06-01;16:08:45;371.621
2015-06-01;16:10:45;275.052
2015-06-01;16:12:45;337.629
2015-06-01;16:14:45;258.723
2015-06-01;16:16:45;338.893
2015-06-01;16:18:45;297.526
2015-06-01;16:20:45;305.744
2015-06-01;16:22:45;286.044
2015-06-01;16:24:45;261.076
2015-06-01;16:26:45;269.293
2015-06-01;16:28:45;254.299
2015-06-01;16:30:45;247.837
2015-06-01;16:32:45;267.221
2015-06-01;16:34:45;320.211
2015-06-01;16:36:45;268.134
2015-06-01;16:38:45;279.126
2015-06-01;16:40:45;289.309
2015-06-01;16:42:45;242.781
2015-06-01;16:44:45;301.53
2015-06-01;16:46:45;265.466
2015-06-01;16:48:45;334.714
2015-06-01;16:50:45;324.566
2015-06-01;16:52:45;294.577
2015-06-01;16:54:45;322.143
2015-06-01;16:56:45;344.933
2015-06-01;16:58:45;303.847
2015-06-01;17:00:45;273.472
2015-06-01;17:02:45;236.811
2015-06-01;17:04:45;327.199
2015-06-01;17:06:45;299.879
2015-06-01;17:08:45;298.685
2015-06-01;17:10:45;250.155
2015-06-01;17:12:45;274.385
2015-06-01;17:14:45;267.432
2015-06-01;17:16:45;271.646
2015-06-01;17:18:45;307.85
2015-06-01;17:20:45;317.507
2015-06-01;17:22:45;341.948
2015-06-01;17:24:45;330.465
2015-06-01;17:26:45;266.835
2015-06-01;17:28:45;295.455
2015-06-01;17:30:45;294.998
2015-06-01;17:32:45;335.768
2015-06-01;17:34:45;274.385
2015-06-01;17:36:45;262.375
2015-06-01;17:38:45;244.15
2015-06-01;17:40:45;298.369
2015-06-01;17:42:45;294.928
2015-06-01;17:44:45;266.098
2015-06-01;17:46:45;343.177
2015-06-01;17:48:45;325.83
2015-06-01;17:50:45;336.294
2015-06-01;17:52:45;241.13
2015-06-01;17:54:45;307.464
2015-06-01;17:56:45;282.848
2015-06-01;17:58:45;269.785
2015-06-01;18:00:45;254.861
2015-06-01;18:02:45;255.984
2015-06-01;18:04:45;304.55
2015-06-01;18:06:45;251.103
2015-06-01;18:08:45;256.722
2015-06-01;18:10:45;278.423
2015-06-01;18:12:45;351.5
2015-06-01;18:14:45;303.215
2015-06-01;18:16:45;375.203
2015-06-01;18:18:45;293.102
2015-06-01;18:20:45;338.753
2015-06-01;18:22:45;216.514
2015-06-01;18:24:45;271.154
2015-06-01;18:26:45;331.694
2015-06-01;18:28:45;300.336
2015-06-01;18:30:45;250.541
2015-06-01;18:32:45;227.54
2015-06-01;18:34:45;297.456
2015-06-01;18:36:45;316.208
2015-06-01;18:38:45;307.429
2015-06-01;18:40:45;253.877
2015-06-01;18:42:45;264.131
2015-06-01;18:44:45;268.626
2015-06-01;18:46:45;252.297
2015-06-01;18:48:45;288.396
2015-06-01;18:50:45;285.166
2015-06-01;18:52:45;274.525
2015-06-01;18:54:45;311.889
2015-06-01;18:56:45;312.135
2015-06-01;18:58:45;269.083
2015-06-01;19:00:45;226.311
2015-06-01;19:02:45;234.739
2015-06-01;19:04:45;256.827
2015-06-01;19:06:45;231.473
2015-06-01;19:08:45;380.54
2015-06-01;19:10:45;255.774
2015-06-01;19:12:45;283.375
2015-06-01;19:14:45;412.426
2015-06-01;19:16:45;286.921
2015-06-01;19:18:45;254.615
2015-06-01;19:20:45;240.217
2015-06-01;19:22:45;279.126
2015-06-01;19:24:45;291.978
2015-06-01;19:26:45;315.962
2015-06-01;19:28:45;233.299
2015-06-01;19:30:45;378.117
2015-06-01;19:32:45;235.933
2015-06-01;19:34:45;227.997
2015-06-01;19:36:45;284.253
2015-06-01;19:38:45;260.023
2015-06-01;19:40:45;251.841
2015-06-01;19:42:45;321.616
2015-06-01;19:44:45;258.021
2015-06-01;19:46:45;315.962
2015-06-01;19:48:45;347.777
2015-06-01;19:50:45;302.653
2015-06-01;19:52:45;284.393
2015-06-01;19:54:45;274.139
2015-06-01;19:56:45;326.181
2015-06-01;19:58:45;270.592
2015-06-01;20:00:45;285.166
2015-06-01;20:02:45;308.834
2015-06-01;20:04:45;254.053
2015-06-01;20:06:45;293.629
2015-06-01;20:08:45;238.075
2015-06-01;20:10:45;339.314
2015-06-01;20:12:45;255.598
2015-06-01;20:14:45;229.191
2015-06-01;20:16:45;296.859
2015-06-01;20:18:45;266.273
2015-06-01;20:20:45;259.917
2015-06-01;20:22:45;223.326
2015-06-01;20:24:45;335.311
2015-06-01;20:26:45;286.921
2015-06-01;20:28:45;283.445
2015-06-01;20:30:45;260.865
2015-06-01;20:32:45;295.63
2015-06-01;20:34:45;267.924
2015-06-01;20:36:45;314.242
2015-06-01;20:38:45;242.535
2015-06-01;20:40:45;262.024
2015-06-01;20:42:45;277.826
2015-06-01;20:44:45;288.01
2015-06-01;20:46:45;269.504
2015-06-01;20:48:45;213.775
2015-06-01;20:50:45;210.334
2015-06-01;20:52:45;261.778
2015-06-01;20:54:45;297.245
2015-06-01;20:56:45;275.684
2015-06-01;20:58:45;275.439
2015-06-01;21:00:45;222.589
2015-06-01;21:02:45;297.491
2015-06-01;21:04:45;315.049
2015-06-01;21:06:45;334.89
2015-06-01;21:08:45;356.802
2015-06-01;21:10:45;318.877
2015-06-01;21:12:45;320.176
2015-06-01;21:14:45;233.826
2015-06-01;21:16:45;242.921
2015-06-01;21:18:45;241.587
2015-06-01;21:20:45;244.536
2015-06-01;21:22:45;224.345
2015-06-01;21:24:45;222.589
2015-06-01;21:26:45;255.668
2015-06-01;21:28:45;316.875
2015-06-01;21:30:45;312.626
2015-06-01;21:32:45;244.817
2015-06-01;21:34:45;221.922
2015-06-01;21:36:45;262.762
2015-06-01;21:38:45;225.153
2015-06-01;21:40:45;292.996
2015-06-01;21:42:45;247.627
2015-06-01;21:44:45;252.859
2015-06-01;21:46:45;251.209
2015-06-01;21:48:45;246.819
2015-06-01;21:50:45;244.361
2015-06-01;21:52:45;319.825
2015-06-01;21:54:45;244.888
2015-06-01;21:56:45;247.451
2015-06-01;21:58:45;251.068
2015-06-01;22:00:45;281.935
2015-06-01;22:02:45;218.867
2015-06-01;22:04:45;244.115
2015-06-01;22:06:45;229.928
2015-06-01;22:08:45;287.799
2015-06-01;22:10:45;254.58
2015-06-01;22:12:45;251.454
2015-06-01;22:14:45;243.764
2015-06-01;22:16:45;220.061
2015-06-01;22:18:45;233.475
2015-06-01;22:20:45;261.743
2015-06-01;22:22:45;324.32
2015-06-01;22:24:45;291.416
2015-06-01;22:26:45;315.681
2015-06-01;22:28:45;236.565
2015-06-01;22:30:45;321.511
2015-06-01;22:32:45;265.22
2015-06-01;22:34:45;237.232
2015-06-01;22:36:45;257.529
2015-06-01;22:38:45;265.15
2015-06-01;22:40:45;236.951
2015-06-01;22:42:45;246.854
2015-06-01;22:44:45;367.407
2015-06-01;22:46:45;205.628
2015-06-01;22:48:45;223.923
2015-06-01;22:50:45;281.724
2015-06-01;22:52:45;229.085
2015-06-01;22:54:45;283.691
2015-06-01;22:56:45;302.443
2015-06-01;22:58:45;303.321
2015-06-01;23:00:45;216.9
2015-06-01;23:02:45;325.408
2015-06-01;23:04:45;282.953
2015-06-01;23:06:45;262.094
2015-06-01;23:08:45;237.794
2015-06-01;23:10:45;341.281
2015-06-01;23:12:45;217.567
2015-06-01;23:14:45;287.659
2015-06-01;23:16:45;234.669
2015-06-01;23:18:45;220.763
2015-06-01;23:20:45;267.608
2015-06-01;23:22:45;295.841
2015-06-01;23:24:45;250.015
2015-06-01;23:26:45;331.975
2015-06-01;23:28:45;317.437
2015-06-01;23:30:45;284.674
2015-06-01;23:32:45;242.149
2015-06-01;23:34:45;233.51
2015-06-01;23:36:45;240.92
2015-06-01;23:38:45;268.766
2015-06-01;23:40:45;294.401
2015-06-01;23:42:45;244.431
2015-06-01;23:44:45;262.235
2015-06-01;23:46:45;272.91
2015-06-01;23:48:45;292.259
2015-06-01;23:50:45;202.854
2015-06-01;23:52:45;252.297
2015-06-01;23:54:45;269.996
2015-06-01;23:56:45;296.332
2015-06-01;23:58:45;240.849
2015-06-02;0:00:45;241.341
2015-06-02;0:02:45;215.917
2015-06-02;0:04:45;260.62
2015-06-02;0:06:45;218.551
2015-06-02;0:08:45;280.917
2015-06-02;0:10:45;277.265
2015-06-02;0:12:45;312.486
2015-06-02;0:14:45;206.506
2015-06-02;0:16:45;206.085
2015-06-02;0:18:45;218.656
2015-06-02;0:20:45;273.332
2015-06-02;0:22:45;250.717
2015-06-02;0:24:45;233.335
2015-06-02;0:26:45;266.94
2015-06-02;0:28:45;263.394
2015-06-02;0:30:45;241.868
2015-06-02;0:32:45;301.319
2015-06-02;0:34:45;210.263
2015-06-02;0:36:45;290.714
2015-06-02;0:38:45;210.193
2015-06-02;0:40:45;276.878
2015-06-02;0:42:45;312.416
2015-06-02;0:44:45;300.406
2015-06-02;0:46:45;265.501
2015-06-02;0:48:45;273.121
2015-06-02;0:50:45;306.727
2015-06-02;0:52:45;266.94
2015-06-02;0:54:45;299.177
2015-06-02;0:56:45;287.343
2015-06-02;0:58:45;268.064
2015-06-02;1:00:45;261.849
2015-06-02;1:02:45;274.42
2015-06-02;1:04:45;223.01
2015-06-02;1:06:45;215.777
2015-06-02;1:08:45;261.217
2015-06-02;1:10:45;228.032
2015-06-02;1:12:45;237.724
2015-06-02;1:14:45;283.269
2015-06-02;1:16:45;286.64
2015-06-02;1:18:45;260.655
2015-06-02;1:20:45;309.29
2015-06-02;1:22:45;276.316
2015-06-02;1:24:45;305.287
2015-06-02;1:26:45;270.347
2015-06-02;1:28:45;233.51
2015-06-02;1:30:45;230.034
2015-06-02;1:32:45;272.84
2015-06-02;1:34:45;244.185
2015-06-02;1:36:45;319.333
2015-06-02;1:38:45;243.097
2015-06-02;1:40:45;332.397
2015-06-02;1:42:45;308.412
2015-06-02;1:44:45;247.065
2015-06-02;1:46:45;330.641
2015-06-02;1:48:45;340.614
2015-06-02;1:50:45;214.407
2015-06-02;1:52:45;313.82
2015-06-02;1:54:45;220.061
2015-06-02;1:56:45;244.501
2015-06-02;1:58:45;207.279
2015-06-02;2:00:45;255.282
2015-06-02;2:02:45;238.286
2015-06-02;2:04:45;283.585
2015-06-02;2:06:45;269.363
2015-06-02;2:08:45;272.419
2015-06-02;2:10:45;293.593
2015-06-02;2:12:45;250.576
2015-06-02;2:14:45;335.627
2015-06-02;2:16:45;244.677
2015-06-02;2:18:45;286.535
2015-06-02;2:20:45;239.164
2015-06-02;2:22:45;219.815
2015-06-02;2:24:45;272.629
2015-06-02;2:26:45;299.598
2015-06-02;2:28:45;222.554
2015-06-02;2:30:45;218.235
2015-06-02;2:32:45;322.037
2015-06-02;2:34:45;295.63
2015-06-02;2:36:45;265.817
2015-06-02;2:38:45;217.673
2015-06-02;2:40:45;257.74
2015-06-02;2:42:45;255.071
2015-06-02;2:44:45;237.338
2015-06-02;2:46:45;307.745
2015-06-02;2:48:45;215.741
2015-06-02;2:50:45;289.38
2015-06-02;2:52:45;247.065
2015-06-02;2:54:45;241.587
2015-06-02;2:56:45;240.955
2015-06-02;2:58:45;205.031
2015-06-02;3:00:45;324.741
2015-06-02;3:02:45;224.766
2015-06-02;3:04:45;184.664
2015-06-02;3:06:45;257.354
2015-06-02;3:08:45;279.126
2015-06-02;3:10:45;229.437
2015-06-02;3:12:45;246.995
2015-06-02;3:14:45;233.124
2015-06-02;3:16:45;266.098
2015-06-02;3:18:45;250.506
2015-06-02;3:20:45;282.918
2015-06-02;3:22:45;244.923
2015-06-02;3:24:45;190.809
2015-06-02;3:26:45;185.05
2015-06-02;3:28:45;227.997
2015-06-02;3:30:45;188.878
2015-06-02;3:32:45;232.457
2015-06-02;3:34:45;179.818
2015-06-02;3:36:45;241.552
2015-06-02;3:38:45;248.61
2015-06-02;3:40:45;322.915
2015-06-02;3:42:45;218.621
2015-06-02;3:44:45;192.249
2015-06-02;3:46:45;232.316
2015-06-02;3:48:45;205.698
2015-06-02;3:50:45;274.912
2015-06-02;3:52:45;219.113
2015-06-02;3:54:45;226.557
2015-06-02;3:56:45;203.837
2015-06-02;3:58:45;171.495
2015-06-02;4:00:45;226.311
2015-06-02;4:02:45;196.006
2015-06-02;4:04:45;189.264
2015-06-02;4:06:45;208.543
2015-06-02;4:08:45;249.874
2015-06-02;4:10:45;199.693
2015-06-02;4:12:45;224.731
2015-06-02;4:14:45;264.517
2015-06-02;4:16:45;192.916
2015-06-02;4:18:45;247.135
2015-06-02;4:20:45;188.562
2015-06-02;4:22:45;184.769
2015-06-02;4:24:45;195.655
2015-06-02;4:26:45;191.16
2015-06-02;4:28:45;218.27
2015-06-02;4:30:45;199.272
2015-06-02;4:32:45;242.114
2015-06-02;4:34:45;240.182
2015-06-02;4:36:45;281.057
2015-06-02;4:38:45;249.874
2015-06-02;4:40:45;181.714
2015-06-02;4:42:45;228.699
2015-06-02;4:44:45;208.297
2015-06-02;4:46:45;196.322
2015-06-02;4:48:45;184.699
2015-06-02;4:50:45;225.012
2015-06-02;4:52:45;191.055
2015-06-02;4:54:45;198.464
2015-06-02;4:56:45;192.038
2015-06-02;4:58:45;201.133
2015-06-02;5:00:45;250.963
2015-06-02;5:02:45;180.064
2015-06-02;5:04:45;202.608
2015-06-02;5:06:45;264.026
2015-06-02;5:08:45;932.457
2015-06-02;5:10:45;223.923
2015-06-02;5:12:45;193.232
2015-06-02;5:14:45;235.652
2015-06-02;5:16:45;190.528
2015-06-02;5:18:45;242.535
2015-06-02;5:20:45;191.617
2015-06-02;5:22:45;217.603
2015-06-02;5:24:45;208.472
2015-06-02;5:26:45;275.122
2015-06-02;5:28:45;231.579
2015-06-02;5:30:45;233.791
2015-06-02;5:32:45;194.988
2015-06-02;5:34:45;255.001
2015-06-02;5:36:45;224.31
2015-06-02;5:38:45;213.705
2015-06-02;5:40:45;221.255
2015-06-02;5:42:45;214.723
2015-06-02;5:44:45;273.964
2015-06-02;5:46:45;219.077
2015-06-02;5:48:45;221.781
2015-06-02;5:50:45;239.129
2015-06-02;5:52:45;241.903
2015-06-02;5:54:45;181.574
2015-06-02;5:56:45;236.881
2015-06-02;5:58:45;184.032
2015-06-02;6:00:45;209.947
2015-06-02;6:02:45;203.591
2015-06-02;6:04:45;243.413
2015-06-02;6:06:45;202.257
2015-06-02;6:08:45;207.735
2015-06-02;6:10:45;209.105
2015-06-02;6:12:45;186.876
2015-06-02;6:14:45;201.379
2015-06-02;6:16:45;181.995
2015-06-02;6:18:45;220.026
2015-06-02;6:20:45;227.892
2015-06-02;6:22:45;173.989
2015-06-02;6:24:45;228.208
2015-06-02;6:26:45;267.889
2015-06-02;6:28:45;222.694
2015-06-02;6:30:45;173.286
2015-06-02;6:32:45;208.859
2015-06-02;6:34:45;262.27
2015-06-02;6:36:45;235.441
2015-06-02;6:38:45;190.528
2015-06-02;6:40:45;174.656
2015-06-02;6:42:45;234.845
2015-06-02;6:44:45;214.618
2015-06-02;6:46:45;173.743
2015-06-02;6:48:45;259.461
2015-06-02;6:50:45;198.394
2015-06-02;6:52:45;172.338
2015-06-02;6:54:45;197.095
2015-06-02;6:56:45;209.631
2015-06-02;6:58:45;179.151
2015-06-02;7:00:45;224.029
2015-06-02;7:02:45;201.063
2015-06-02;7:04:45;190.107
2015-06-02;7:06:45;186.174
2015-06-02;7:08:45;178.483
2015-06-02;7:10:45;188.421
2015-06-02;7:12:45;217.251
2015-06-02;7:14:45;160.609
2015-06-02;7:16:45;234.809
2015-06-02;7:18:45;205.874
2015-06-02;7:20:45;321.089
2015-06-02;7:22:45;179.607
2015-06-02;7:24:45;216.093
2015-06-02;7:26:45;232.948
2015-06-02;7:28:45;220.412
2015-06-02;7:30:45;290.398
2015-06-02;7:32:45;196.884
2015-06-02;7:34:45;213.459
2015-06-02;7:36:45;172.022
2015-06-02;7:38:45;221.887
2015-06-02;7:40:45;206.646
2015-06-02;7:42:45;209.526
2015-06-02;7:44:45;194.251
2015-06-02;7:46:45;253.421
2015-06-02;7:48:45;213.248
2015-06-02;7:50:45;207.349
